ID;Descripcion;Tipo;Ubicacion;CGM;Lon;Lat
TUR04;"Tipo: FIJA
Ubicacion: YRIGOYEN Y ANTARTIDA ARGENTINA";FIJA;YRIGOYEN Y ANTARTIDA ARGENTINA;TURDERA;-58.4086658;-34.7893733
TUR23b;"Tipo: FIJA
Ubicacion: YRIGOYEN Y RECONQUISTA";FIJA;YRIGOYEN Y RECONQUISTA;TURDERA;-58.409091;-34.7918151
TUR37b;"Tipo: FIJA
Ubicacion: AGUERO Y PUIG";FIJA;AGUERO Y PUIG;TURDERA;-58.40298;-34.790783
BFD04a;"Tipo: FIJA
Ubicacion: PUENTE TURDERA";FIJA;PUENTE TURDERA;TURDERA;-58.409181;-34.794912
TUR06;"Tipo: FIJA
Ubicacion: SANABRIA Y ESQUIU";FIJA;SANABRIA Y ESQUIU;TURDERA;-58.402033;-34.794268
TUR07;"Tipo: FIJA
Ubicacion: SANABRIA Y ESQUIU";FIJA;SANABRIA Y ESQUIU;TURDERA;-58.402162;-34.794281
TUR41;;;RECONQUISTA Y PUIG;TURDERA;-58.4033158;-34.7924773
TUR41A;;;Reconquista & Avenida Luis Puig;TURDERA;-58.4032861;-34.7924789
TUR42;;;San Blas & Antártida Argentina;TURDERA;-58.4127529;-34.7916131
BFD04B;;;PLAZA ROLDAN;TURDERA;-58.4092015;-34.7950183
FIO35;"Tipo: DOMO
Ubicacion: CAMPOAMOR Y BUCAREST";DOMO;CAMPOAMOR Y BUCAREST;ALBERTINA;-58.446515;-34.725848
FIO36;"Tipo: DOMO
Ubicacion: MARCELLA Y MACHADO";DOMO;MARCELLA Y MACHADO;ALBERTINA;-58.448231;-34.737063
BUD04;"Tipo: DOMO
Ubicacion: PLAZA EVITA";DOMO;PLAZA EVITA;ALBERTINA;-58.447898;-34.729911
BUD05;"Tipo: DOMO
Ubicacion: HORNERO E ITATI";DOMO;HORNERO E ITATI;ALBERTINA;-58.461492;-34.73604
BUD08;"Tipo: DOMO
Ubicacion: HORNERO EIBAR";DOMO;HORNERO EIBAR;ALBERTINA;-58.458059;-34.74066
CEN59;"Tipo: DOMO
Ubicacion: PERON Y MARCELLA";DOMO;PERON Y MARCELLA;ALBERTINA;-58.438235;-34.731978
CEN28;"Tipo: DOMO
Ubicacion: PERON E ITATI";DOMO;PERON E ITATI;ALBERTINA;-58.4423117;-34.7261453
CEN36;"Tipo: DOMO
Ubicacion: FALUCHO E ITATI";DOMO;FALUCHO E ITATI;ALBERTINA;-58.45866;-34.734559
FIO28;"Tipo: DOMO
Ubicacion: MARCELLA Y GUAMINI";DOMO;MARCELLA Y GUAMINI;ALBERTINA;-58.442094;-34.733889
CEN34;"Tipo: FIJA
Ubicacion: ITATI Y R. PALMA";FIJA;ITATI Y R. PALMA;ALBERTINA;-58.451493;-34.730685
FIO26;"Tipo: FIJA
Ubicacion: HOMERO Y BAYONA";FIJA;HOMERO Y BAYONA;ALBERTINA;-58.458488;-34.739655
CEN37;"Tipo: DOMO
Ubicacion: MACHADO Y PARIS";DOMO;MACHADO Y PARIS;ALBERTINA;-58.450012;-34.73485
CEN38;"Tipo: DOMO
Ubicacion: PARIS Y MONTIEL";DOMO;PARIS Y MONTIEL;ALBERTINA;-58.445045;-34.732337
CEN26;"Tipo: FIJA
Ubicacion: PERON E ITATI";FIJA;PERON E ITATI;ALBERTINA;-58.442695;-34.726147
CEN44;"Tipo: DOMO
Ubicacion: ITATI Y R. PALMA";DOMO;ITATI Y R. PALMA;ALBERTINA;-58.451428;-34.730671
BUD39;"Tipo: DOMO
Ubicacion: EIBAR Y A OHIGGINS";DOMO;EIBAR Y A OHIGGINS;ALBERTINA;-58.464196;-34.74357
FIO47;"Tipo: DOMO
Ubicacion: RODRIGUEZ Y COSQUIN";DOMO;RODRIGUEZ Y COSQUIN;ALBERTINA;-58.436194;-34.736666
BUD40;"Tipo: DOMO
Ubicacion: MARSELLA Y ANDRES BELLO";DOMO;MARSELLA Y ANDRES BELLO;ALBERTINA;-58.451986;-34.738897
BUD41;"Tipo: DOMO
Ubicacion: HOMERO Y ARZUELA";DOMO;HOMERO Y ARZUELA;ALBERTINA;-58.454819;-34.744998
CEN53;"Tipo: FIJA
Ubicacion: PERON E ITATI";FIJA;PERON E ITATI;ALBERTINA;-58.442348;-34.726098
CEN56;"Tipo: DOMO
Ubicacion: RAWSON Y ESPROCEDA";DOMO;RAWSON Y ESPROCEDA;ALBERTINA;-58.444078;-34.737863
BUD55;"Tipo: FIJA
Ubicacion: CAMPOAMOR Y GINEBRA";FIJA;CAMPOAMOR Y GINEBRA;ALBERTINA;-58.446724;-34.725366
BUD59;"Tipo: DOMO
Ubicacion: BAYONA 45";DOMO;BAYONA 45;ALBERTINA;-58.456278;-34.738525
BUD64;"Tipo: FIJA
Ubicacion: LA HAYA 2155";FIJA;LA HAYA 2155;ALBERTINA;-58.451565;-34.729117
BUD64a;"Tipo: FIJA
Ubicacion: LA HAYA 2155";FIJA;LA HAYA 2155;ALBERTINA;-58.451624;-34.729139
BUD68;"Tipo: FIJA
Ubicacion: IPARRAGUIRRE Y ONDARRIBIA";FIJA;IPARRAGUIRRE Y ONDARRIBIA;ALBERTINA;-58.461682;-34.743494
FIO27;"Tipo: FIJA
Ubicacion: HOMERO Y BAYONA";FIJA;HOMERO Y BAYONA;ALBERTINA;-58.456211;-34.738493
FIO47b;"Tipo: FIJA
Ubicacion: RODRIGUEZ Y COSQUIN";FIJA;RODRIGUEZ Y COSQUIN;ALBERTINA;-58.436183;-34.7367
BUD40b;"Tipo: FIJA
Ubicacion: MARSELLA Y ANDRES BELLO";FIJA;MARSELLA Y ANDRES BELLO;ALBERTINA;-58.452061;-34.738941
BUD41b;"Tipo: FIJA
Ubicacion: HOMERO Y ARZUELA";FIJA;HOMERO Y ARZUELA;ALBERTINA;-58.454819;-34.744998
BUD55b;"Tipo: FIJA
Ubicacion: CAMPOAMOR Y GINEBRA";FIJA;CAMPOAMOR Y GINEBRA;ALBERTINA;-58.446783;-34.725284
CEN08;;;SARMIENTO Y PALMA;ALBERTINA;-58.4444485;-34.7395482
BUD87;;;Terrada & Ramallo;ALBERTINA;-58.466459;-34.7392713
BUD87A;;;TERRADA Y RAMALLO;ALBERTINA;-58.466467;-34.7392933
BUD88;;;Guernica & Terrada;ALBERTINA;-58.4609507;-34.7466281
BUD89;;;Zuberoa & Iparraguirre;ALBERTINA;-58.4635487;-34.7410988
BUD90;;;Oyarzun & Bernardo O'Higgins;ALBERTINA;-58.4630305;-34.7452202
BUD92;;;Arana Goiri & Ondarribia;ALBERTINA;-58.4595267;-34.7423362
BUD93;;;ELCANO Y BUSTOS;ALBERTINA;-58.4660574;-34.735781
BUD93A;;;ELCANO Y BUSTOS;ALBERTINA;-58.4661057;-34.7357744
BUD95;;;Juan Manuel de Lavardén & Ostende;ALBERTINA;-58.4580042;-34.7333561
BUD95;;;LAVARDEN Y OSTENDE;ALBERTINA;-58.4580606;-34.7333407
BUD84;;;CARRIEGO Y OSTENDE;ALBERTINA;-58.4555377;-34.7320467
CEN60a;Mario Bravo y Puerto Argentino ;;;CENTENARIO;-58.425697;-34.7269805
CEN19;"Tipo: DOMO 
Ubicacion: UNAMUNO Y PARIS";DOMO;UNAMUNO Y PARIS;CENTENARIO;-58.4327225;-34.7264514
CEN21;"Tipo: DOMO
Ubicacion: LARROQUE Y V DE LA PLAZA";DOMO;LARROQUE Y V DE LA PLAZA;CENTENARIO;-58.4290803;-34.7422362
CEN24;"Tipo: DOMO
Ubicacion: RODRIGUEZ Y CONSTITUCION";DOMO;RODRIGUEZ Y CONSTITUCION;CENTENARIO;-58.422469;-34.729394
FIO34;"Tipo: DOMO
Ubicacion: NUÑEZ DE ARCE Y MARSELLA";DOMO;NUÑEZ DE ARCE Y MARSELLA;CENTENARIO;-58.436055;-34.730672
BUD29;"Tipo: DOMO
Ubicacion: PARIS Y DARWIN";DOMO;PARIS Y DARWIN;CENTENARIO;-58.423684;-34.721368
CEN02;"Tipo: DOMO
Ubicacion: HORNOS Y RODRIGUEZ";DOMO;HORNOS Y RODRIGUEZ;CENTENARIO;-58.417826;-34.726994
CEN03;"Tipo: DOMO
Ubicacion: PERON Y MARTIN RODRIGUEZ";DOMO;PERON Y MARTIN RODRIGUEZ;CENTENARIO;-58.43452;-34.735829
CEN06;"Tipo: DOMO
Ubicacion: RODRIGUEZ Y 12 DE OCTUBRE";DOMO;RODRIGUEZ Y 12 DE OCTUBRE;CENTENARIO;-58.4285;-34.732688
CEN09;"Tipo: DOMO
Ubicacion: PLAZA 420";DOMO;PLAZA 420;CENTENARIO;-58.432231;-34.737908
CEN20;"Tipo: DOMO
Ubicacion: UNAMUNO E ITATI";DOMO;UNAMUNO E ITATI;CENTENARIO;-58.435442;-34.722761
CEN29;"Tipo: DOMO
Ubicacion: SICILIANO Y TIMOTEO GIRDILLO";DOMO;SICILIANO Y TIMOTEO GIRDILLO;CENTENARIO;-58.4292094;-34.7390267
CEN30;"Tipo: DOMO
Ubicacion: SICILIANO Y VERNET";DOMO;SICILIANO Y VERNET;CENTENARIO;-58.431054;-34.736949
CEN32;"Tipo: DOMO
Ubicacion: MISTRAL Y ZAMORA";DOMO;MISTRAL Y ZAMORA;CENTENARIO;-58.420347;-34.72937
FIO10;"Tipo: DOMO
Ubicacion: EJ DE LOS ANDES Y NUÑES V ARCE";DOMO;EJ DE LOS ANDES Y NUÑES V ARCE;CENTENARIO;-58.4430199;-34.7216101
BFD19;"Tipo: FIJA
Ubicacion: LARROQUE Y 12 DE OCTUBRE";FIJA;LARROQUE Y 12 DE OCTUBRE;CENTENARIO;-58.425411;-34.741586
CEN17;"Tipo: FIJA
Ubicacion: ITATI Y UNAMUNO";FIJA;ITATI Y UNAMUNO;CENTENARIO;-58.435893;-34.722708
CEN22;"Tipo: FIJA
Ubicacion: PLUMERILLO Y RODRIGUEZ";FIJA;PLUMERILLO Y RODRIGUEZ;CENTENARIO;-58.422432;-34.729377
CEN27;"Tipo: FIJA
Ubicacion: ITATI Y PERON BAJADA";FIJA;ITATI Y PERON BAJADA;CENTENARIO;-58.441515;-34.726544
BFD54;"Tipo: DOMO
Ubicacion: MILAN Y MISTRAL";DOMO;MILAN Y MISTRAL;CENTENARIO;-58.426859;-34.732681
